Russian Federation,3015020,2176120.117,2354330.078,2317629.883,2302340.088,2287290.039,2285750,2324570.068,2419469.971,2476840.088
Rwanda,2290,2470.000029,4230.000019,4369.999886,4400.000095,5050.000191,5050.000191,5130.000114,5260.000229,5340.000153
Samoa,330,430.0000072,529.9999714,540.0000215,560.0000024,610.0000143,670.0000167,680.0000072,680.0000072,680.0000072
San Marino,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,60,70.0000003,150.000006,150.000006,150.000006,159.9999964,159.9999964,170.0000018,170.0000018,180.0000072
Saudi Arabia,241010,347619.9951,638880.0049,654849.9756,698289.978,731890.0146,739820.0073,729309.9976,715229.9805,723150.0244
Senegal,12680,17760.00023,22610.00061,23799.99924,24379.99916,25299.99924,27409.99985,27579.99992,27969.99931,29229.99954
Serbia,82470,60569.99969,62459.99908,63189.99863,55180.00031,61500,62959.99908,63349.99847,61590.00015,61930.00031
Seychelles,220,379.9999952,550.0000119,540.0000215,600.0000238,649.9999762,720.0000286,730.0000191,740.0000095,779.9999714
Sierra Leone,3580,2440.000057,6530.00021,6489.999771,6969.99979,6780.00021,6889.999866,6730.000019,6340.000153,6079.999924
Singapore,30910,54869.99893,58610.00061,59500,60659.99985,62380.00107,63779.99878,67559.99756,66519.99664,67230.00336
Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..
Slovak Republic,66670,45990.00168,39200.00076,39860.00061,37209.99908,37650.00153,38500,40430.00031,39880.00107,38060.00137
Slovenia,17300,17750,18139.99939,17510.00023,16010.00023,16100.00038,16920.00008,17100.00038,16969.99931,16459.99908
Solomon Islands,380,540.0000215,779.9999714,829.9999833,800.0000119,790.0000215,860.0000143,889.9999857,920.0000167,939.9999976
Somalia,24540,25200.00076,25450.00076,25569.99969,25709.99908,25770.00046,25659.99985,25489.99977,25450.00076,25149.99962
South Africa,331660,373950.0122,538549.9878,548349.9756,560859.9854,536119.9951,536190.0024,550700.0122,549650.0244,555429.9927
South Sudan,29020,54119.99893,52159.99985,52770.00046,54849.99847,55740.00168,56619.99893,54439.99863,57319.99969,50909.99985
Spain,275610,369369.9951,342350.0061,315989.9902,314690.0024,325279.9988,315700.0122,332220.0012,324880.0049,306950.0122
Sri Lanka,23900,20809.99947,29120.00084,26590.00015,29379.99916,33279.99878,33869.99893,34470.00122,33689.99863,35990.00168
St. Kitts and Nevis,180,280.0000012,430.0000072,319.9999928,319.9999928,330.0000131,340.0000036,340.0000036,349.999994,349.999994
St. Lucia,900,639.9999857,1059.999943,819.9999928,829.9999833,829.9999833,839.9999738,870.0000048,870.0000048,879.9999952
St. Martin (French part),..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,150,239.9999946,439.9999976,310.0000024,349.999994,330.0000131,340.0000036,310.0000024,340.0000036,340.0000036
Sudan,49390,77889.99939,98239.99786,98440.00244,99529.99878,102870.0027,106120.0027,105510.0021,106250,106059.9976
Suriname,2860,2720.000029,4090.000153,3930.000067,4349.999905,4449.999809,4719.99979,4260.000229,3910.000086,4460.000038
Sweden,68650,67959.99908,54049.99924,52259.99832,50889.99939,50849.99847,50389.99939,49990.00168,47189.99863,46189.99863
Switzerland,52780,52729.99954,51909.99985,52930.00031,49119.99893,48349.99847,48849.99847,47880.00107,46610.00061,46500
Syrian Arab Republic,65020,93300.00305,77989.99786,54729.99954,49009.99832,46939.99863,47450.00076,51389.99939,48250,48479.99954
Tajikistan,17870,6619.999886,9859.999657,10279.99973,11819.99969,12420.00008,13850.00038,15260.00023,16620.00084,17510.00023
Tanzania,39830,46099.99847,73470.00122,77089.99634,78029.99878,81709.99908,81449.99695,80550.00305,81790.00092,84000
Thailand,158690,250960.0067,373850.0061,385940.0024,379980.011,385010.0098,395339.9963,402250,407140.0146,422089.9963
Timor-Leste,450,660.0000262,6909.999847,6889.999866,6849.999905,6800.000191,6639.999866,6340.000153,6090.000153,5909.999847
Togo,3560,4389.999866,6599.999905,6489.999771,6230.000019,6980.000019,7389.999866,7260.000229,7610.000134,7889.999866
Tonga,250,230.0000042,250,259.9999905,259.9999905,259.9999905,300.0000119,330.0000131,310.0000024,310.0000024
